"freq,nrg_bal,siec,unit,geo\TIME_PERIOD"	2021	2022	2023	2024
"A,EXP,C0360,TJ_GCV,LV"	0	0	0	0
"A,EXP,C0360,TJ_GCV,MD"	0	0	0	0
"A,EXP,C0360,TJ_GCV,ME"	0	0	0	0
"A,EXP,C0360,TJ_GCV,MK"	0	0	0	0
"A,EXP,C0360,TJ_GCV,MT"	0	0	0	0
"A,EXP,C0360,TJ_GCV,NL"	0	0	0	0
"A,EXP,C0360,TJ_GCV,NO"	0	0	0	0
"A,EXP,C0360,TJ_GCV,PL"	0	0	0	0
"A,EXP,C0360,TJ_GCV,PT"	0	0	0	0
"A,EXP,C0360,TJ_GCV,RO"	0	0	0	0
"A,EXP,C0360,TJ_GCV,RS"	0	0	0	0
"A,EXP,C0360,TJ_GCV,SE"	0	0	0	0
"A,EXP,C0360,TJ_GCV,SI"	0	0	0	0
"A,EXP,C0360,TJ_GCV,SK"	0	0	0	0
"A,EXP,C0360,TJ_GCV,TR"	0	0	0	0
"A,EXP,C0360,TJ_GCV,UA"	: 	: 	: 	: 
"A,EXP,C0360,TJ_GCV,UK"	: 	: 	: 	: 
"A,EXP,C0360,TJ_GCV,XK"	0	0	0	0
"A,EXP,C0371,TJ_GCV,AL"	0	0	0	0
"A,EXP,C0371,TJ_GCV,AT"	0	0	0	0
"A,EXP,C0371,TJ_GCV,BA"	0	0	0	: 
"A,EXP,C0371,TJ_GCV,BE"	0	0	0	0
"A,EXP,C0371,TJ_GCV,BG"	0	0	0	0
"A,EXP,C0371,TJ_GCV,CY"	0	0	0	0
"A,EXP,C0371,TJ_GCV,CZ"	0	0	0	0
"A,EXP,C0371,TJ_GCV,DE"	0	0	0	0
"A,EXP,C0371,TJ_GCV,DK"	0	0	0	0
"A,EXP,C0371,TJ_GCV,EA20"	0	0	0	0
"A,EXP,C0371,TJ_GCV,EA21"	0	0	0	0
"A,EXP,C0371,TJ_GCV,EE"	0	0	0	0
"A,EXP,C0371,TJ_GCV,EL"	0	0	0	0
"A,EXP,C0371,TJ_GCV,ES"	0	0	0	0
"A,EXP,C0371,TJ_GCV,EU27_2020"	0	0	0	0
"A,EXP,C0371,TJ_GCV,FI"	0	0	0	0
"A,EXP,C0371,TJ_GCV,FR"	0	0	0	0
"A,EXP,C0371,TJ_GCV,GE"	0	0	0	0
"A,EXP,C0371,TJ_GCV,HR"	0	0	0	0
"A,EXP,C0371,TJ_GCV,HU"	0	0	0	0
"A,EXP,C0371,TJ_GCV,IE"	0	0	0	0
"A,EXP,C0371,TJ_GCV,IS"	0	0	0	0
"A,EXP,C0371,TJ_GCV,IT"	0	0	0	0
"A,EXP,C0371,TJ_GCV,LI"	0	0	0	0
"A,EXP,C0371,TJ_GCV,LT"	0	0	0	0
"A,EXP,C0371,TJ_GCV,LU"	0	0	0	0
"A,EXP,C0371,TJ_GCV,LV"	0	0	0	0
"A,EXP,C0371,TJ_GCV,MD"	0	0	0	0
"A,EXP,C0371,TJ_GCV,ME"	0	0	0	0
"A,EXP,C0371,TJ_GCV,MK"	0	0	0	0
"A,EXP,C0371,TJ_GCV,MT"	0	0	0	0
"A,EXP,C0371,TJ_GCV,NL"	0	0	0	0
"A,EXP,C0371,TJ_GCV,NO"	0	0	0	0
"A,EXP,C0371,TJ_GCV,PL"	0	0	0	0
"A,EXP,C0371,TJ_GCV,PT"	0	0	0	0
"A,EXP,C0371,TJ_GCV,RO"	0	0	0	0
"A,EXP,C0371,TJ_GCV,RS"	0	0	0	0
"A,EXP,C0371,TJ_GCV,SE"	0	0	0	0
"A,EXP,C0371,TJ_GCV,SI"	0	0	0	0
"A,EXP,C0371,TJ_GCV,SK"	0	0	0	0
"A,EXP,C0371,TJ_GCV,TR"	0	0	0	0
"A,EXP,C0371,TJ_GCV,UA"	: 	: 	: 	: 
"A,EXP,C0371,TJ_GCV,UK"	: 	: 	: 	: 
"A,EXP,C0371,TJ_GCV,XK"	0	0	0	0
"A,EXP,C0379,TJ_GCV,AL"	0	0	0	0
"A,EXP,C0379,TJ_GCV,AT"	0	0	0	0
"A,EXP,C0379,TJ_GCV,BA"	0	0	0	: 
"A,EXP,C0379,TJ_GCV,BE"	0	0	0	0
"A,EXP,C0379,TJ_GCV,BG"	0	0	0	0
"A,EXP,C0379,TJ_GCV,CY"	0	0	0	0
"A,EXP,C0379,TJ_GCV,CZ"	0	0	0	0
"A,EXP,C0379,TJ_GCV,DE"	0	0	0	0
"A,EXP,C0379,TJ_GCV,DK"	0	0	0	0
"A,EXP,C0379,TJ_GCV,EA20"	0	0	0	0
"A,EXP,C0379,TJ_GCV,EA21"	0	0	0	0
"A,EXP,C0379,TJ_GCV,EE"	0	0	0	0
"A,EXP,C0379,TJ_GCV,EL"	0	0	0	0
"A,EXP,C0379,TJ_GCV,ES"	0	0	0	0
"A,EXP,C0379,TJ_GCV,EU27_2020"	0	0	0	0
"A,EXP,C0379,TJ_GCV,FI"	0	0	0	0
"A,EXP,C0379,TJ_GCV,FR"	0	0	0	0
"A,EXP,C0379,TJ_GCV,GE"	0	0	0	0
"A,EXP,C0379,TJ_GCV,HR"	0	0	0	0
"A,EXP,C0379,TJ_GCV,HU"	0	0	0	0
"A,EXP,C0379,TJ_GCV,IE"	0	0	0	0
"A,EXP,C0379,TJ_GCV,IS"	0	0	0	0
"A,EXP,C0379,TJ_GCV,IT"	0	0	0	0
"A,EXP,C0379,TJ_GCV,LI"	0	0	0	0
"A,EXP,C0379,TJ_GCV,LT"	0	0	0	0
"A,EXP,C0379,TJ_GCV,LU"	0	0	0	0
"A,EXP,C0379,TJ_GCV,LV"	0	0	0	0
"A,EXP,C0379,TJ_GCV,MD"	0	0	0	0
"A,EXP,C0379,TJ_GCV,ME"	0	0	0	0
"A,EXP,C0379,TJ_GCV,MK"	0	0	0	0
"A,EXP,C0379,TJ_GCV,MT"	0	0	0	0
"A,EXP,C0379,TJ_GCV,NL"	0	0	0	0
"A,EXP,C0379,TJ_GCV,NO"	0	0	0	0
"A,EXP,C0379,TJ_GCV,PL"	0	0	0	0
"A,EXP,C0379,TJ_GCV,PT"	0	0	0	0
"A,EXP,C0379,TJ_GCV,RO"	0	0	0	0
"A,EXP,C0379,TJ_GCV,RS"	0	0	0	0
"A,EXP,C0379,TJ_GCV,SE"	0	0	0	0
"A,EXP,C0379,TJ_GCV,SI"	0	0	0	0
"A,EXP,C0379,TJ_GCV,SK"	0	0	0	0
"A,EXP,C0379,TJ_GCV,TR"	0	0	0	0
"A,EXP,C0379,TJ_GCV,UA"	: 	: 	: 	: 
"A,EXP,C0379,TJ_GCV,UK"	: 	: 	: 	: 
"A,EXP,C0379,TJ_GCV,XK"	0	0	0	0
"A,EXP,G3000,MIO_M3,AL"	0	0	0	0
"A,EXP,G3000,MIO_M3,AT"	0	0	0	0
"A,EXP,G3000,MIO_M3,BA"	0	0	0	: 
"A,EXP,G3000,MIO_M3,BE"	2848.6	8468.3	8068.8	4880.7
"A,EXP,G3000,MIO_M3,BG"	0	0	0	0
"A,EXP,G3000,MIO_M3,CY"	0	0	0	0
"A,EXP,G3000,MIO_M3,CZ"	0	0	0	0
"A,EXP,G3000,MIO_M3,DE"	0	0	0	0
"A,EXP,G3000,MIO_M3,DK"	1862.504	2264.828	8407.077	8680.489
"A,EXP,G3000,MIO_M3,EA20"	31068.467	55092.523	54033.567	41157.481
"A,EXP,G3000,MIO_M3,EA21"	31068.467	55092.523	54033.567	41157.481
"A,EXP,G3000,MIO_M3,EE"	0	0	0	0
"A,EXP,G3000,MIO_M3,EL"	15.694	481.896	262.623	43.475
"A,EXP,G3000,MIO_M3,ES"	3020.731	6054.542	6563.711	2912.102
"A,EXP,G3000,MIO_M3,EU27_2020"	33828.307	58935.595	65390.577	52248.446
"A,EXP,G3000,MIO_M3,FI"	0	0	171	504
"A,EXP,G3000,MIO_M3,FR"	5348.05	14767.394	13437.995	13725.836
"A,EXP,G3000,MIO_M3,GE"	0	0	0	0
"A,EXP,G3000,MIO_M3,HR"	126.2	1062	1088.2	918.1
"A,EXP,G3000,MIO_M3,HU"	0	0	0	0
"A,EXP,G3000,MIO_M3,IE"	0	0	0	0
"A,EXP,G3000,MIO_M3,IS"	0	: 	0	: 
"A,EXP,G3000,MIO_M3,IT"	1543.496	4613.955	2619.489	619.18
"A,EXP,G3000,MIO_M3,LI"	0	0	0	: 
"A,EXP,G3000,MIO_M3,LT"	134.4	1991.2	1875.6	1082.1
"A,EXP,G3000,MIO_M3,LU"	0	0	0	0
"A,EXP,G3000,MIO_M3,LV"	0	0	0	1.465
"A,EXP,G3000,MIO_M3,MD"	0	0	0	0
"A,EXP,G3000,MIO_M3,ME"	0	0	0	0
"A,EXP,G3000,MIO_M3,MK"	0	0	0	0
"A,EXP,G3000,MIO_M3,MT"	0	0	0	0
"A,EXP,G3000,MIO_M3,NL"	16669.296	17653.236	19946.149	16470.523
"A,EXP,G3000,MIO_M3,NO"	113689.5	123204.1	116441.2	125658.986
"A,EXP,G3000,MIO_M3,PL"	116.685	620.654	736.263	99.603
"A,EXP,G3000,MIO_M3,PT"	0	0	0	0
"A,EXP,G3000,MIO_M3,RO"	730.035	947.295	2204.789	2289.309
"A,EXP,G3000,MIO_M3,RS"	0	0	0	0
"A,EXP,G3000,MIO_M3,SE"	50.616	10.295	8.881	21.563
"A,EXP,G3000,MIO_M3,SI"	0	0	0	0
"A,EXP,G3000,MIO_M3,SK"	1362	0	0	0
"A,EXP,G3000,MIO_M3,TR"	382.86	581.43	896.275	1777.986
"A,EXP,G3000,MIO_M3,UA"	0	0	: 	: 
"A,EXP,G3000,MIO_M3,UK"	: 	: 	: 	: 
"A,EXP,G3000,MIO_M3,XK"	0	0	0	0
"A,EXP,G3000,TJ_GCV,AL"	0	0	0	0
"A,EXP,G3000,TJ_GCV,AT"	0	0	0	0
"A,EXP,G3000,TJ_GCV,BA"	0	0	0	: 
"A,EXP,G3000,TJ_GCV,BE"	112453	334240.9	318311.3	191977.7
"A,EXP,G3000,TJ_GCV,BG"	0	0	0	0
"A,EXP,G3000,TJ_GCV,CY"	0	0	0	0
"A,EXP,G3000,TJ_GCV,CZ"	0	0	0	0
"A,EXP,G3000,TJ_GCV,DE"	0	0	0	0
"A,EXP,G3000,TJ_GCV,DK"	71521.377	88839.947	335232.368	345433.801
"A,EXP,G3000,TJ_GCV,EA20"	1135747.335	2098551.601	2045189.601	1557584.357
"A,EXP,G3000,TJ_GCV,EA21"	1135747.335	2098551.601	2045189.601	1557584.357
"A,EXP,G3000,TJ_GCV,EE"	0	0	0	0
"A,EXP,G3000,TJ_GCV,EL"	622.072	19196.884	10475.24	1730.805
"A,EXP,G3000,TJ_GCV,ES"	122261.045	245051.348	265659.544	117864.422
"A,EXP,G3000,TJ_GCV,EU27_2020"	1241603.748	2247218.112	2491960.379	1994716.801
"A,EXP,G3000,TJ_GCV,FI"	0	0	6594	20065
"A,EXP,G3000,TJ_GCV,FR"	223334.551	616686.379	561170.669	573190.927
"A,EXP,G3000,TJ_GCV,GE"	0	0	0	0
"A,EXP,G3000,TJ_GCV,HR"	4907.778	41654	44737.1	37744.1
"A,EXP,G3000,TJ_GCV,HU"	0	0	0	0
"A,EXP,G3000,TJ_GCV,IE"	0	0	0	0
"A,EXP,G3000,TJ_GCV,IS"	0	: 	0	: 
"A,EXP,G3000,TJ_GCV,IT"	58807.236	175791.686	99802.531	23590.76
"A,EXP,G3000,TJ_GCV,LI"	0	0	0	: 
"A,EXP,G3000,TJ_GCV,LT"	5168	77386	73451	42249
"A,EXP,G3000,TJ_GCV,LU"	0	0	0	0
"A,EXP,G3000,TJ_GCV,LV"	0	0	0	57.941
"A,EXP,G3000,TJ_GCV,MD"	0	0	0	0
"A,EXP,G3000,TJ_GCV,ME"	0	0	0	0
"A,EXP,G3000,TJ_GCV,MK"	0	0	0	0
"A,EXP,G3000,TJ_GCV,MT"	0	0	0	0
"A,EXP,G3000,TJ_GCV,NL"	555740.653	588544.404	664988.217	549113.702
"A,EXP,G3000,TJ_GCV,NO"	4472847.2	4874051.336	4605809.584	4947141.498
"A,EXP,G3000,TJ_GCV,PL"	4389.142	23457.832	27396.544	3802.807
"A,EXP,G3000,TJ_GCV,PT"	0	0	0	0
"A,EXP,G3000,TJ_GCV,RO"	27682.831	35964.071	83787.977	87041.273
"A,EXP,G3000,TJ_GCV,RS"	0	0	0	0
"A,EXP,G3000,TJ_GCV,SE"	2263.063	404.661	353.889	854.562
"A,EXP,G3000,TJ_GCV,SI"	0	0	0	0
"A,EXP,G3000,TJ_GCV,SK"	52453	0	0	0
"A,EXP,G3000,TJ_GCV,TR"	14665.328	22271.48	34330.924	68105.011
"A,EXP,G3000,TJ_GCV,UA"	0	0	: 	: 
"A,EXP,G3000,TJ_GCV,UK"	: 	: 	: 	: 
"A,EXP,G3000,TJ_GCV,XK"	0	0	0	0
"A,FC,C0350,TJ_GCV,AL"	0	0	0	0
"A,FC,C0350,TJ_GCV,AT"	3925.253	3488.378	3435.421	3271.517
"A,FC,C0350,TJ_GCV,BA"	697	588	367	: 
"A,FC,C0350,TJ_GCV,BE"	5879.4	6008	5713.1	5761.8
"A,FC,C0350,TJ_GCV,BG"	0	0	0	0
"A,FC,C0350,TJ_GCV,CY"	0	0	0	0
"A,FC,C0350,TJ_GCV,CZ"	5959.541	5188.797	3534.972	2591.283
"A,FC,C0350,TJ_GCV,DE"	30456.602	31142.659	35444.767	36508.869
"A,FC,C0350,TJ_GCV,DK"	0	0	0	0
"A,FC,C0350,TJ_GCV,EA20"	63877.633	64690.337	67879.504	68921.671
"A,FC,C0350,TJ_GCV,EA21"	63877.633	64690.337	67879.504	68921.671
"A,FC,C0350,TJ_GCV,EE"	0	0	0	0
"A,FC,C0350,TJ_GCV,EL"	0	0	0	0
"A,FC,C0350,TJ_GCV,ES"	2815	2991.571	2806.834	2091.229
"A,FC,C0350,TJ_GCV,EU27_2020"	83695.117	81902.521	81407.229	80115.467
"A,FC,C0350,TJ_GCV,FI"	3917	3527	3682	3530
"A,FC,C0350,TJ_GCV,FR"	0	0	0	0
"A,FC,C0350,TJ_GCV,GE"	0	0	0	0
"A,FC,C0350,TJ_GCV,HR"	0	0	0	0
"A,FC,C0350,TJ_GCV,HU"	1649	486	0	0
"A,FC,C0350,TJ_GCV,IE"	0	0	0	0
"A,FC,C0350,TJ_GCV,IS"	0	0	0	0
"A,FC,C0350,TJ_GCV,IT"	3495.444	3174.044	2393.489	3923.39
"A,FC,C0350,TJ_GCV,LI"	0	0	0	0
"A,FC,C0350,TJ_GCV,LT"	0	0	0	0
"A,FC,C0350,TJ_GCV,LU"	0	0	0	0
"A,FC,C0350,TJ_GCV,LV"	0	0	0	0
"A,FC,C0350,TJ_GCV,MD"	0	0	0	0
"A,FC,C0350,TJ_GCV,ME"	0	0	0	0
"A,FC,C0350,TJ_GCV,MK"	0	0	0	0
"A,FC,C0350,TJ_GCV,MT"	0	0	0	0
"A,FC,C0350,TJ_GCV,NL"	6338.934	7497.685	7103.893	7428.866
"A,FC,C0350,TJ_GCV,NO"	0	0	0	0
"A,FC,C0350,TJ_GCV,PL"	9106.943	7977.387	6433.753	5244.451
"A,FC,C0350,TJ_GCV,PT"	0	0	0	0
"A,FC,C0350,TJ_GCV,RO"	0	0	0	0
"A,FC,C0350,TJ_GCV,RS"	0	0	0	0
"A,FC,C0350,TJ_GCV,SE"	3102	3560	3559	3358.062
"A,FC,C0350,TJ_GCV,SI"	0	0	0	0
"A,FC,C0350,TJ_GCV,SK"	7050	6861	7300	6406
"A,FC,C0350,TJ_GCV,TR"	14682.012	15259.967	10582.207	12940.914
"A,FC,C0350,TJ_GCV,UA"	: 	: 	: 	: 
"A,FC,C0350,TJ_GCV,UK"	: 	: 	: 	: 
"A,FC,C0350,TJ_GCV,XK"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,AL"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,AT"	5077.429	4491.473	4386.284	4359.034
"A,FC,C0350-0370,TJ_GCV,BA"	1856	1778	1275	: 
"A,FC,C0350-0370,TJ_GCV,BE"	8135.1	6928.6	7236.9	8965
"A,FC,C0350-0370,TJ_GCV,BG"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,CY"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,CZ"	14482.175	12553.487	8933.543	5871.843
"A,FC,C0350-0370,TJ_GCV,DE"	92013.541	93222.37	110670.759	100424.789
"A,FC,C0350-0370,TJ_GCV,DK"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,EA20"	147374.856	150316.561	162734.775	154706.148
"A,FC,C0350-0370,TJ_GCV,EA21"	147374.856	150316.561	162734.775	154706.148
"A,FC,C0350-0370,TJ_GCV,EE"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,EL"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,ES"	4056	3959.607	3498.425	2944.396
"A,FC,C0350-0370,TJ_GCV,EU27_2020"	192197.619	188700.66	192358.295	181085.03
"A,FC,C0350-0370,TJ_GCV,FI"	6405	5608	5493	5058
"A,FC,C0350-0370,TJ_GCV,FR"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,GE"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,HR"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,HU"	1649	486	0	0
"A,FC,C0350-0370,TJ_GCV,IE"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,IS"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,IT"	4431.981	4003.785	2783.612	4771.376
"A,FC,C0350-0370,TJ_GCV,LI"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,LT"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,LU"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,LV"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,MD"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,ME"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,MK"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,MT"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,NL"	9805.805	13156.726	11896.795	13266.553
"A,FC,C0350-0370,TJ_GCV,NO"	2424.796	2794.31	2774.417	3096.52
"A,FC,C0350-0370,TJ_GCV,PL"	19289.443	16604.987	14636.287	15011.223
"A,FC,C0350-0370,TJ_GCV,PT"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,RO"	6300.145	5179.625	2494.69	1720.701
"A,FC,C0350-0370,TJ_GCV,RS"	644.946	1040.431	1919.512	2133.081
"A,FC,C0350-0370,TJ_GCV,SE"	3102	3560	3559	3775.115
"A,FC,C0350-0370,TJ_GCV,SI"	0	0	0	0
"A,FC,C0350-0370,TJ_GCV,SK"	17450	18946	16769	14917
"A,FC,C0350-0370,TJ_GCV,TR"	25585.053	25111.591	20773.78	30133.152
"A,FC,C0350-0370,TJ_GCV,UA"	: 	: 	: 	: 
"A,FC,C0350-0370,TJ_GCV,UK"	: 	: 	: 	: 
"A,FC,C0350-0370,TJ_GCV,XK"	0	0	0	0
"A,FC,C0360,TJ_GCV,AL"	0	0	0	0
"A,FC,C0360,TJ_GCV,AT"	0	0	0	0
"A,FC,C0360,TJ_GCV,BA"	0	0	0	: 
"A,FC,C0360,TJ_GCV,BE"	0	0	0	0
"A,FC,C0360,TJ_GCV,BG"	0	0	0	0
"A,FC,C0360,TJ_GCV,CY"	0	0	0	0
"A,FC,C0360,TJ_GCV,CZ"	0	0	0	0
"A,FC,C0360,TJ_GCV,DE"	0	0	0	0
"A,FC,C0360,TJ_GCV,DK"	0	0	0	0
"A,FC,C0360,TJ_GCV,EA20"	0	0	0	0
"A,FC,C0360,TJ_GCV,EA21"	0	0	0	0
"A,FC,C0360,TJ_GCV,EE"	0	0	0	0
"A,FC,C0360,TJ_GCV,EL"	0	0	0	0
"A,FC,C0360,TJ_GCV,ES"	0	0	0	0
"A,FC,C0360,TJ_GCV,EU27_2020"	0	0	0	0
"A,FC,C0360,TJ_GCV,FI"	0	0	0	0
"A,FC,C0360,TJ_GCV,FR"	0	0	0	0
"A,FC,C0360,TJ_GCV,GE"	0	0	0	0
"A,FC,C0360,TJ_GCV,HR"	0	0	0	0
"A,FC,C0360,TJ_GCV,HU"	0	0	0	0
"A,FC,C0360,TJ_GCV,IE"	0	0	0	0
"A,FC,C0360,TJ_GCV,IS"	0	0	0	0
"A,FC,C0360,TJ_GCV,IT"	0	0	0	0
"A,FC,C0360,TJ_GCV,LI"	0	0	0	0
"A,FC,C0360,TJ_GCV,LT"	0	0	0	0
"A,FC,C0360,TJ_GCV,LU"	0	0	0	0
"A,FC,C0360,TJ_GCV,LV"	0	0	0	0
"A,FC,C0360,TJ_GCV,MD"	0	0	0	0
"A,FC,C0360,TJ_GCV,ME"	0	0	0	0
"A,FC,C0360,TJ_GCV,MK"	0	0	0	0
"A,FC,C0360,TJ_GCV,MT"	0	0	0	0
"A,FC,C0360,TJ_GCV,NL"	0	0	0	0
"A,FC,C0360,TJ_GCV,NO"	0	0	0	0
"A,FC,C0360,TJ_GCV,PL"	0	0	0	0
"A,FC,C0360,TJ_GCV,PT"	0	0	0	0
"A,FC,C0360,TJ_GCV,RO"	0	0	0	0
"A,FC,C0360,TJ_GCV,RS"	0	0	0	0
"A,FC,C0360,TJ_GCV,SE"	0	0	0	0
"A,FC,C0360,TJ_GCV,SI"	0	0	0	0
"A,FC,C0360,TJ_GCV,SK"	0	0	0	0
"A,FC,C0360,TJ_GCV,TR"	0	0	0	0
"A,FC,C0360,TJ_GCV,UA"	: 	: 	: 	: 
"A,FC,C0360,TJ_GCV,UK"	: 	: 	: 	: 
"A,FC,C0360,TJ_GCV,XK"	0	0	0	0
"A,FC,C0371,TJ_GCV,AL"	0	0	0	0
"A,FC,C0371,TJ_GCV,AT"	1016.405	881.142	828.85	946.157
"A,FC,C0371,TJ_GCV,BA"	1159	1190	908	: 
"A,FC,C0371,TJ_GCV,BE"	2011.1	649	1009.9	1378.4
"A,FC,C0371,TJ_GCV,BG"	0	0	0	0
"A,FC,C0371,TJ_GCV,CY"	0	0	0	0
"A,FC,C0371,TJ_GCV,CZ"	5504.232	4248.143	2532.396	591.804
"A,FC,C0371,TJ_GCV,DE"	53624.641	53027.14	66820.671	55367.427
"A,FC,C0371,TJ_GCV,DK"	0	0	0	0
"A,FC,C0371,TJ_GCV,EA20"	69134.017	71046.359	81067.914	70389.838
"A,FC,C0371,TJ_GCV,EA21"	69134.017	71046.359	81067.914	70389.838
"A,FC,C0371,TJ_GCV,EE"	0	0	0	0
"A,FC,C0371,TJ_GCV,EL"	0	0	0	0
"A,FC,C0371,TJ_GCV,ES"	1241	968.036	691.591	853.167
"A,FC,C0371,TJ_GCV,EU27_2020"	89437.256	87096.687	92295	80367.922
"A,FC,C0371,TJ_GCV,FI"	0	0	0	0
"A,FC,C0371,TJ_GCV,FR"	0	0	0	0
"A,FC,C0371,TJ_GCV,GE"	0	0	0	0
"A,FC,C0371,TJ_GCV,HR"	0	0	0	0
"A,FC,C0371,TJ_GCV,HU"	0	0	0	0
"A,FC,C0371,TJ_GCV,IE"	0	0	0	0
"A,FC,C0371,TJ_GCV,IS"	0	0	0	0
"A,FC,C0371,TJ_GCV,IT"	0	0	0	0
"A,FC,C0371,TJ_GCV,LI"	0	0	0	0
"A,FC,C0371,TJ_GCV,LT"	0	0	0	0
"A,FC,C0371,TJ_GCV,LU"	0	0	0	0
"A,FC,C0371,TJ_GCV,LV"	0	0	0	0
"A,FC,C0371,TJ_GCV,MD"	0	0	0	0
"A,FC,C0371,TJ_GCV,ME"	0	0	0	0
"A,FC,C0371,TJ_GCV,MK"	0	0	0	0
"A,FC,C0371,TJ_GCV,MT"	0	0	0	0
"A,FC,C0371,TJ_GCV,NL"	3466.871	5659.041	4792.902	5837.687
"A,FC,C0371,TJ_GCV,NO"	2424.796	2794.31	2774.417	3096.52
"A,FC,C0371,TJ_GCV,PL"	8498.862	6622.56	6200	7665.579
"A,FC,C0371,TJ_GCV,PT"	0	0	0	0
"A,FC,C0371,TJ_GCV,RO"	6300.145	5179.625	2494.69	1720.701
"A,FC,C0371,TJ_GCV,RS"	644.946	1040.431	1919.512	2133.081
"A,FC,C0371,TJ_GCV,SE"	0	0	0	0
"A,FC,C0371,TJ_GCV,SI"	0	0	0	0
"A,FC,C0371,TJ_GCV,SK"	7774	9862	6924	6007
"A,FC,C0371,TJ_GCV,TR"	10903.041	9851.624	10191.573	17192.238
"A,FC,C0371,TJ_GCV,UA"	: 	: 	: 	: 
"A,FC,C0371,TJ_GCV,UK"	: 	: 	: 	: 
"A,FC,C0371,TJ_GCV,XK"	0	0	0	0
"A,FC,C0379,TJ_GCV,AL"	0	0	0	0
"A,FC,C0379,TJ_GCV,AT"	135.771	121.953	122.013	141.36
"A,FC,C0379,TJ_GCV,BA"	0	0	0	: 
"A,FC,C0379,TJ_GCV,BE"	244.6	271.6	513.9	1824.8
"A,FC,C0379,TJ_GCV,BG"	0	0	0	0
"A,FC,C0379,TJ_GCV,CY"	0	0	0	0
"A,FC,C0379,TJ_GCV,CZ"	3018.402	3116.547	2866.175	2688.756
"A,FC,C0379,TJ_GCV,DE"	7932.298	9052.571	8405.321	8548.494
"A,FC,C0379,TJ_GCV,DK"	0	0	0	0
"A,FC,C0379,TJ_GCV,EA20"	14363.206	14579.865	13787.357	15394.64
"A,FC,C0379,TJ_GCV,EA21"	14363.206	14579.865	13787.357	15394.64
"A,FC,C0379,TJ_GCV,EE"	0	0	0	0
"A,FC,C0379,TJ_GCV,EL"	0	0	0	0
"A,FC,C0379,TJ_GCV,ES"	0	0	0	0
"A,FC,C0379,TJ_GCV,EU27_2020"	19065.246	19701.452	18656.066	20601.641
"A,FC,C0379,TJ_GCV,FI"	2488	2081	1811	1528
"A,FC,C0379,TJ_GCV,FR"	0	0	0	0
"A,FC,C0379,TJ_GCV,GE"	0	0	0	0
"A,FC,C0379,TJ_GCV,HR"	0	0	0	0
"A,FC,C0379,TJ_GCV,HU"	0	0	0	0
"A,FC,C0379,TJ_GCV,IE"	0	0	0	0
"A,FC,C0379,TJ_GCV,IS"	0	0	0	0
"A,FC,C0379,TJ_GCV,IT"	936.537	829.741	390.123	847.986
"A,FC,C0379,TJ_GCV,LI"	0	0	0	0
"A,FC,C0379,TJ_GCV,LT"	0	0	0	0
"A,FC,C0379,TJ_GCV,LU"	0	0	0	0
"A,FC,C0379,TJ_GCV,LV"	0	0	0	0
"A,FC,C0379,TJ_GCV,MD"	0	0	0	0
"A,FC,C0379,TJ_GCV,ME"	0	0	0	0
"A,FC,C0379,TJ_GCV,MK"	0	0	0	0
"A,FC,C0379,TJ_GCV,MT"	0	0	0	0
"A,FC,C0379,TJ_GCV,NL"	0	0	0	0
"A,FC,C0379,TJ_GCV,NO"	0	0	0	0
"A,FC,C0379,TJ_GCV,PL"	1683.638	2005.04	2002.534	2101.193
"A,FC,C0379,TJ_GCV,PT"	0	0	0	0
"A,FC,C0379,TJ_GCV,RO"	0	0	0	0
"A,FC,C0379,TJ_GCV,RS"	0	0	0	0
"A,FC,C0379,TJ_GCV,SE"	0	0	0	417.053
"A,FC,C0379,TJ_GCV,SI"	0	0	0	0
"A,FC,C0379,TJ_GCV,SK"	2626	2223	2545	2504
"A,FC,C0379,TJ_GCV,TR"	0	0	0	0
"A,FC,C0379,TJ_GCV,UA"	: 	: 	: 	: 
"A,FC,C0379,TJ_GCV,UK"	: 	: 	: 	: 
"A,FC,C0379,TJ_GCV,XK"	0	0	0	0
"A,FC,G3000,TJ_GCV,AL"	301.4	274.469	527.428	637.8
"A,FC,G3000,TJ_GCV,AT"	245304.265	216537.357	193999.622	187626.905
